<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SBRF;1;20260804;151600;28863;28864;28856;28857;62
SBRF;1;20260804;151700;28856;28857;28834;28834;95
SBRF;1;20260804;151800;28836;28841;28836;28841;65
SBRF;1;20260804;151900;28845;28855;28844;28849;29
SBRF;1;20260804;152000;28849;28853;28846;28850;43
SBRF;1;20260804;152100;28849;28850;28849;28850;70
SBRF;1;20260804;152200;28851;28858;28850;28852;69
SBRF;1;20260804;152300;28849;28851;28847;28847;12
SBRF;1;20260804;152400;28847;28855;28845;28855;96
SBRF;1;20260804;152500;28854;28857;28848;28856;43
SBRF;1;20260804;152600;28851;28879;28849;28879;299
SBRF;1;20260804;152700;28879;28890;28879;28889;105
SBRF;1;20260804;152800;28890;28892;28878;28886;303
SBRF;1;20260804;152900;28886;28886;28872;28883;177
SBRF;1;20260804;153000;28881;28883;28879;28879;64
SBRF;1;20260804;153100;28879;28892;28879;28892;125
SBRF;1;20260804;153200;28892;28893;28885;28885;192
SBRF;1;20260804;153300;28887;28887;28876;28876;73
SBRF;1;20260804;153400;28877;28881;28877;28878;65
SBRF;1;20260804;153500;28884;28887;28880;28885;38
SBRF;1;20260804;153600;28880;28885;28880;28885;8
SBRF;1;20260804;153700;28881;28912;28880;28885;1128
SBRF;1;20260804;153800;28887;28887;28864;28865;1872
SBRF;1;20260804;153900;28870;28874;28864;28864;273
SBRF;1;20260804;154000;28865;28865;28848;28855;210
SBRF;1;20260804;154100;28855;28856;28849;28849;126
SBRF;1;20260804;154200;28849;28855;28848;28848;167
SBRF;1;20260804;154300;28848;28848;28835;28842;268
SBRF;1;20260804;154400;28843;28843;28826;28832;173
SBRF;1;20260804;154500;28833;28841;28826;28841;125
SBRF;1;20260804;154600;28841;28841;28831;28835;20
SBRF;1;20260804;154700;28835;28835;28826;28826;383
SBRF;1;20260804;154800;28827;28827;28822;28822;231
SBRF;1;20260804;154900;28822;28823;28819;28819;534
SBRF;1;20260804;155000;28819;28819;28807;28807;431
SBRF;1;20260804;155100;28805;28807;28800;28806;309
SBRF;1;20260804;155200;28805;28852;28800;28832;1060
SBRF;1;20260804;155300;28826;28826;28813;28825;152
SBRF;1;20260804;155400;28816;28816;28800;28802;156
SBRF;1;20260804;155500;28803;28803;28800;28801;18
SBRF;1;20260804;155600;28800;28802;28792;28801;334
SBRF;1;20260804;155700;28801;28837;28801;28837;1353
SBRF;1;20260804;155800;28842;28849;28820;28820;183
SBRF;1;20260804;155900;28821;28821;28796;28796;205
SBRF;1;20260804;160000;28795;28795;28781;28792;469
SBRF;1;20260804;160100;28793;28793;28779;28783;130
SBRF;1;20260804;160200;28780;28798;28779;28781;227
SBRF;1;20260804;160300;28778;28779;28772;28773;65
SBRF;1;20260804;160400;28772;28794;28770;28794;233
SBRF;1;20260804;160500;28796;28799;28785;28790;84
SBRF;1;20260804;160600;28793;28817;28793;28805;102
SBRF;1;20260804;160700;28805;28840;28799;28839;179
SBRF;1;20260804;160800;28840;28864;28833;28843;441
SBRF;1;20260804;160900;28844;28864;28836;28864;183
SBRF;1;20260804;161000;28863;28864;28836;28836;132
SBRF;1;20260804;161100;28836;28837;28832;28835;28
SBRF;1;20260804;161200;28842;28870;28842;28870;341
SBRF;1;20260804;161300;28871;28879;28830;28845;1266
SBRF;1;20260804;161400;28845;28858;28841;28841;269
SBRF;1;20260804;161500;28840;28851;28830;28837;245
SBRF;1;20260804;161600;28836;28866;28836;28865;502
SBRF;1;20260804;161700;28866;28878;28849;28862;444
SBRF;1;20260804;161800;28862;28863;28851;28851;39
SBRF;1;20260804;161900;28859;28859;28842;28848;106
SBRF;1;20260804;162000;28844;28868;28842;28868;110
SBRF;1;20260804;162100;28864;28873;28861;28865;70
SBRF;1;20260804;162200;28863;28878;28863;28878;56
SBRF;1;20260804;162300;28877;28877;28851;28851;69
SBRF;1;20260804;162400;28849;28849;28830;28835;553
SBRF;1;20260804;162500;28834;28851;28825;28825;91
SBRF;1;20260804;162600;28821;28829;28796;28797;419
SBRF;1;20260804;162700;28797;28810;28791;28806;414
SBRF;1;20260804;162800;28816;28823;28806;28806;45
SBRF;1;20260804;162900;28805;28806;28783;28785;129
SBRF;1;20260804;163000;28785;28793;28785;28792;24
SBRF;1;20260804;163100;28791;28807;28791;28807;47
SBRF;1;20260804;163200;28819;28829;28819;28829;128
SBRF;1;20260804;163300;28830;28830;28814;28814;17
SBRF;1;20260804;163400;28811;28811;28800;28800;20
SBRF;1;20260804;163500;28785;28789;28781;28786;93
SBRF;1;20260804;163600;28785;28785;28768;28772;331
SBRF;1;20260804;163700;28768;28772;28763;28767;146
SBRF;1;20260804;163800;28769;28786;28757;28759;179
SBRF;1;20260804;163900;28759;28772;28759;28771;62
SBRF;1;20260804;164000;28769;28780;28765;28766;159
SBRF;1;20260804;164100;28766;28766;28758;28758;35
SBRF;1;20260804;164200;28757;28768;28757;28765;81
SBRF;1;20260804;164300;28765;28765;28755;28756;49
SBRF;1;20260804;164400;28760;28765;28757;28765;70
SBRF;1;20260804;164500;28766;28767;28763;28767;213
SBRF;1;20260804;164600;28768;28768;28763;28768;75
SBRF;1;20260804;164700;28766;28774;28766;28774;50
SBRF;1;20260804;164800;28774;28789;28774;28786;79
SBRF;1;20260804;164900;28781;28781;28775;28779;18
SBRF;1;20260804;165000;28776;28776;28766;28770;24
SBRF;1;20260804;165100;28771;28794;28771;28794;244
SBRF;1;20260804;165200;28794;28796;28788;28788;55
SBRF;1;20260804;165300;28789;28789;28770;28770;51
SBRF;1;20260804;165400;28776;28778;28776;28778;7
SBRF;1;20260804;165500;28778;28810;28778;28809;69
SBRF;1;20260804;165600;28809;28817;28802;28813;167
SBRF;1;20260804;165700;28816;28829;28816;28821;79
SBRF;1;20260804;165800;28818;28868;28812;28866;409
SBRF;1;20260804;165900;28869;28870;28841;28841;84
SBRF;1;20260804;170000;28847;28860;28841;28855;30
SBRF;1;20260804;170100;28853;28888;28851;28888;236
SBRF;1;20260804;170200;28888;28899;28877;28879;195
SBRF;1;20260804;170300;28879;28879;28873;28878;61
SBRF;1;20260804;170400;28876;28878;28867;28869;51
SBRF;1;20260804;170500;28871;28871;28857;28863;109
SBRF;1;20260804;170600;28865;28868;28865;28865;50
SBRF;1;20260804;170700;28863;28870;28860;28863;51
SBRF;1;20260804;170800;28855;28860;28851;28851;73
SBRF;1;20260804;170900;28850;28856;28846;28853;148
SBRF;1;20260804;171000;28856;28857;28849;28857;109
SBRF;1;20260804;171100;28857;28865;28857;28865;48
SBRF;1;20260804;171200;28867;28870;28867;28870;38
SBRF;1;20260804;171300;28870;28879;28869;28879;79
SBRF;1;20260804;171400;28879;28887;28876;28886;126
SBRF;1;20260804;171500;28887;28889;28871;28872;25
SBRF;1;20260804;171600;28872;28874;28870;28870;37
SBRF;1;20260804;171700;28870;28870;28862;28870;60
SBRF;1;20260804;171800;28868;28869;28866;28866;8
SBRF;1;20260804;171900;28863;28864;28857;28861;206
SBRF;1;20260804;172000;28865;28865;28859;28859;7
SBRF;1;20260804;172100;28859;28862;28855;28858;54
SBRF;1;20260804;172200;28858;28861;28855;28860;55
SBRF;1;20260804;172300;28860;28863;28855;28861;110
SBRF;1;20260804;172400;28862;28870;28861;28870;54
SBRF;1;20260804;172500;28863;28867;28863;28864;8
SBRF;1;20260804;172600;28871;28871;28871;28871;4
SBRF;1;20260804;172700;28874;28894;28874;28894;254
SBRF;1;20260804;172800;28894;28895;28894;28895;61
SBRF;1;20260804;172900;28894;28894;28880;28882;134
SBRF;1;20260804;173000;28880;28887;28876;28883;41
SBRF;1;20260804;173100;28884;28894;28883;28892;127
SBRF;1;20260804;173200;28892;28893;28889;28889;15
SBRF;1;20260804;173300;28884;28885;28860;28861;374
SBRF;1;20260804;173400;28866;28866;28840;28840;467
SBRF;1;20260804;173500;28841;28860;28841;28860;82
SBRF;1;20260804;173600;28860;28874;28860;28869;69
SBRF;1;20260804;173700;28875;28879;28874;28879;5
SBRF;1;20260804;173800;28882;28893;28882;28885;164
SBRF;1;20260804;173900;28882;28882;28875;28875;27
SBRF;1;20260804;174000;28880;28885;28880;28880;57
SBRF;1;20260804;174100;28880;28896;28880;28896;93
SBRF;1;20260804;174200;28897;28899;28891;28898;103
SBRF;1;20260804;174300;28899;28925;28896;28903;540
SBRF;1;20260804;174400;28902;28902;28875;28880;137
SBRF;1;20260804;174500;28884;28887;28877;28880;79
SBRF;1;20260804;174600;28880;28884;28880;28880;7
SBRF;1;20260804;174700;28879;28879;28873;28873;33
SBRF;1;20260804;174800;28872;28872;28861;28871;228
SBRF;1;20260804;174900;28863;28872;28863;28869;33
SBRF;1;20260804;175000;28869;28885;28869;28884;143
SBRF;1;20260804;175100;28883;28893;28883;28893;183
SBRF;1;20260804;175200;28894;28894;28885;28885;87
SBRF;1;20260804;175300;28876;28876;28850;28862;613
SBRF;1;20260804;175400;28864;28864;28851;28851;32
SBRF;1;20260804;175500;28863;28879;28846;28846;182
SBRF;1;20260804;175600;28847;28872;28847;28872;88
SBRF;1;20260804;175700;28872;28875;28856;28862;89
SBRF;1;20260804;175800;28861;28869;28859;28869;26
SBRF;1;20260804;175900;28877;28877;28865;28866;36
SBRF;1;20260804;180000;28864;28872;28863;28872;50
SBRF;1;20260804;180100;28865;28872;28859;28859;47
SBRF;1;20260804;180200;28858;28858;28813;28819;510
SBRF;1;20260804;180300;28822;28827;28812;28814;35
SBRF;1;20260804;180400;28810;28836;28806;28836;156
SBRF;1;20260804;180500;28834;28834;28823;28829;41
SBRF;1;20260804;180600;28828;28849;28828;28843;91
SBRF;1;20260804;180700;28842;28847;28831;28836;37
SBRF;1;20260804;180800;28839;28845;28839;28841;16
SBRF;1;20260804;180900;28840;28852;28840;28852;24
SBRF;1;20260804;181000;28852;28852;28825;28825;45
SBRF;1;20260804;181100;28825;28846;28825;28843;31
SBRF;1;20260804;181200;28850;28856;28850;28850;32
SBRF;1;20260804;181300;28857;28858;28852;28852;29
SBRF;1;20260804;181400;28851;28852;28851;28852;3
SBRF;1;20260804;181500;28852;28852;28851;28852;14
SBRF;1;20260804;181600;28854;28854;28852;28854;23
SBRF;1;20260804;181700;28862;28872;28862;28871;24
SBRF;1;20260804;181800;28872;28872;28869;28869;14
SBRF;1;20260804;181900;28870;28880;28870;28880;455
SBRF;1;20260804;182000;28880;28904;28880;28904;208
SBRF;1;20260804;182100;28904;28915;28892;28915;584
SBRF;1;20260804;182200;28916;28952;28915;28945;698
SBRF;1;20260804;182300;28945;28963;28945;28960;717
SBRF;1;20260804;182400;28961;28973;28960;28962;641
SBRF;1;20260804;182500;28966;28983;28962;28971;1106
SBRF;1;20260804;182600;28972;28973;28963;28963;207
SBRF;1;20260804;182700;28963;28963;28962;28962;1174
SBRF;1;20260804;182800;28963;28963;28945;28951;137
SBRF;1;20260804;182900;28948;28963;28935;28960;951
SBRF;1;20260804;183000;28959;28965;28940;28941;156
SBRF;1;20260804;183100;28944;28954;28944;28953;118
SBRF;1;20260804;183200;28954;28955;28935;28937;85
SBRF;1;20260804;183300;28937;28944;28937;28940;29
SBRF;1;20260804;183400;28940;28948;28935;28935;70
SBRF;1;20260804;183500;28935;28935;28932;28932;10
SBRF;1;20260804;183600;28931;28933;28930;28933;37
SBRF;1;20260804;183700;28934;28946;28934;28942;148
SBRF;1;20260804;183800;28942;28942;28934;28934;52
SBRF;1;20260804;183900;28937;28939;28934;28938;58
SBRF;1;20260804;184000;28935;28935;28922;28922;21
SBRF;1;20260804;184100;28921;28926;28921;28926;41
SBRF;1;20260804;184200;28926;28930;28922;28922;57
SBRF;1;20260804;184300;28921;28921;28909;28910;39
SBRF;1;20260804;184400;28909;28909;28904;28904;46
SBRF;1;20260804;184500;28905;28905;28904;28905;10
SBRF;1;20260804;184600;28905;28926;28904;28918;105
SBRF;1;20260804;184700;28918;28925;28913;28913;88
SBRF;1;20260804;184800;28909;28910;28909;28910;3
SBRF;1;20260804;184900;28914;28919;28914;28919;10
SBRF;1;20260804;185000;28919;28931;28918;28931;45
SBRF;1;20260804;185100;28931;28934;28928;28928;38
SBRF;1;20260804;185200;28928;28931;28926;28926;38
SBRF;1;20260804;185300;28927;28928;28922;28922;24
SBRF;1;20260804;185400;28921;28929;28913;28928;60
SBRF;1;20260804;185500;28924;28933;28915;28933;84
SBRF;1;20260804;185600;28930;28930;28924;28927;18
SBRF;1;20260804;185700;28926;28932;28926;28932;6
SBRF;1;20260804;185800;28932;28935;28931;28935;15
SBRF;1;20260804;185900;28933;28934;28933;28934;6
SBRF;1;20260804;190000;28934;28934;28928;28931;12
SBRF;1;20260804;190100;28927;28929;28927;28929;12
SBRF;1;20260804;190400;28929;28937;28929;28937;53
SBRF;1;20260804;190500;28936;28936;28918;28919;51
SBRF;1;20260804;190600;28920;28931;28919;28931;23
SBRF;1;20260804;190700;28926;28926;28926;28926;5
SBRF;1;20260804;190800;28926;28926;28920;28920;31
SBRF;1;20260804;190900;28922;28922;28911;28912;206
SBRF;1;20260804;191000;28915;28927;28914;28927;35
SBRF;1;20260804;191100;28923;28923;28923;28923;2
SBRF;1;20260804;191200;28923;28925;28923;28925;7
SBRF;1;20260804;191300;28925;28929;28925;28927;24
SBRF;1;20260804;191400;28927;28932;28927;28932;70
SBRF;1;20260804;191500;28935;28935;28933;28935;69
SBRF;1;20260804;191700;28935;28935;28935;28935;1
SBRF;1;20260804;191800;28934;28934;28919;28922;21
SBRF;1;20260804;191900;28921;28921;28914;28914;63
SBRF;1;20260804;192000;28912;28912;28903;28905;109
SBRF;1;20260804;192100;28907;28907;28903;28905;118
SBRF;1;20260804;192200;28906;28906;28901;28902;79
SBRF;1;20260804;192300;28901;28905;28901;28905;27
SBRF;1;20260804;192400;28904;28904;28904;28904;1
SBRF;1;20260804;192500;28911;28915;28911;28914;51
SBRF;1;20260804;192600;28909;28915;28909;28915;11
SBRF;1;20260804;192700;28915;28916;28915;28916;8
SBRF;1;20260804;192800;28918;28919;28918;28919;3
SBRF;1;20260804;192900;28920;28920;28920;28920;15
SBRF;1;20260804;193000;28920;28920;28920;28920;17
SBRF;1;20260804;193100;28920;28920;28906;28906;33
SBRF;1;20260804;193200;28909;28909;28901;28905;93
SBRF;1;20260804;193300;28906;28906;28901;28901;29
SBRF;1;20260804;193400;28903;28904;28902;28904;11
SBRF;1;20260804;193500;28904;28908;28904;28908;12
SBRF;1;20260804;193600;28909;28909;28908;28908;15
SBRF;1;20260804;193700;28904;28906;28904;28906;5
SBRF;1;20260804;193800;28904;28907;28904;28907;12
SBRF;1;20260804;193900;28905;28905;28905;28905;2
SBRF;1;20260804;194000;28904;28906;28904;28906;7
SBRF;1;20260804;194100;28908;28908;28908;28908;5
SBRF;1;20260804;194200;28908;28908;28907;28907;23
SBRF;1;20260804;194300;28907;28907;28907;28907;9
SBRF;1;20260804;194400;28907;28907;28906;28907;54
SBRF;1;20260804;194500;28908;28909;28908;28909;9
SBRF;1;20260804;194600;28909;28913;28909;28913;6
SBRF;1;20260804;194700;28915;28918;28911;28911;12
SBRF;1;20260804;194800;28909;28909;28909;28909;1
SBRF;1;20260804;194900;28908;28908;28907;28907;5
SBRF;1;20260804;195000;28910;28910;28906;28907;11
SBRF;1;20260804;195200;28910;28910;28909;28909;2
SBRF;1;20260804;195300;28905;28906;28905;28906;3
SBRF;1;20260804;195400;28910;28910;28910;28910;11
SBRF;1;20260804;195500;28909;28910;28909;28910;19
SBRF;1;20260804;195600;28910;28910;28910;28910;5
SBRF;1;20260804;195700;28914;28914;28913;28913;9
SBRF;1;20260804;195800;28909;28909;28902;28902;130
SBRF;1;20260804;195900;28901;28902;28900;28900;37
SBRF;1;20260804;200000;28900;28912;28900;28901;156
SBRF;1;20260804;200100;28907;28907;28901;28904;13
SBRF;1;20260804;200200;28905;28909;28903;28905;56
SBRF;1;20260804;200300;28909;28915;28905;28905;48
SBRF;1;20260804;200400;28915;28915;28915;28915;7
SBRF;1;20260804;200500;28905;28905;28902;28902;22
SBRF;1;20260804;200600;28902;28915;28902;28915;25
SBRF;1;20260804;200700;28915;28915;28915;28915;7
SBRF;1;20260804;200800;28914;28914;28914;28914;14
SBRF;1;20260804;200900;28911;28913;28911;28913;12
SBRF;1;20260804;201100;28906;28906;28906;28906;12
SBRF;1;20260804;201200;28909;28914;28906;28914;23
SBRF;1;20260804;201300;28914;28914;28914;28914;20
SBRF;1;20260804;201400;28914;28925;28914;28925;118
SBRF;1;20260804;201500;28921;28921;28916;28916;4
SBRF;1;20260804;201600;28909;28917;28909;28913;5
SBRF;1;20260804;201700;28913;28913;28913;28913;4
SBRF;1;20260804;201800;28913;28913;28911;28911;20
SBRF;1;20260804;201900;28915;28915;28915;28915;2
SBRF;1;20260804;202000;28919;28923;28914;28914;49
SBRF;1;20260804;202100;28922;28927;28922;28922;8
SBRF;1;20260804;202200;28923;28927;28923;28927;2
SBRF;1;20260804;202300;28928;28933;28924;28933;133
SBRF;1;20260804;202400;28933;28935;28933;28935;51
SBRF;1;20260804;202500;28935;28939;28932;28938;74
SBRF;1;20260804;202600;28935;28935;28935;28935;2
SBRF;1;20260804;202700;28935;28935;28927;28931;51
SBRF;1;20260804;202800;28935;28935;28935;28935;2
SBRF;1;20260804;202900;28935;28940;28935;28940;49
SBRF;1;20260804;203000;28940;28940;28939;28939;11
SBRF;1;20260804;203100;28939;28952;28939;28951;55
SBRF;1;20260804;203200;28952;28955;28951;28955;110
SBRF;1;20260804;203300;28955;28960;28954;28960;71
SBRF;1;20260804;203400;28959;28959;28953;28954;90
SBRF;1;20260804;203500;28955;28962;28947;28947;60
SBRF;1;20260804;203600;28947;28951;28939;28939;56
SBRF;1;20260804;203700;28938;28942;28938;28942;7
SBRF;1;20260804;203800;28942;28942;28942;28942;9
SBRF;1;20260804;203900;28948;28953;28945;28953;9
SBRF;1;20260804;204000;28951;28953;28949;28953;15
SBRF;1;20260804;204100;28949;28949;28947;28947;9
SBRF;1;20260804;204200;28947;28948;28947;28948;6
SBRF;1;20260804;204300;28948;28948;28948;28948;1
SBRF;1;20260804;204400;28942;28942;28942;28942;1
SBRF;1;20260804;204500;28946;28946;28935;28938;106
SBRF;1;20260804;204600;28941;28941;28941;28941;3
SBRF;1;20260804;204700;28939;28939;28936;28936;40
SBRF;1;20260804;204800;28943;28944;28938;28938;6
SBRF;1;20260804;205000;28942;28942;28942;28942;1
SBRF;1;20260804;205100;28945;28948;28944;28944;17
SBRF;1;20260804;205300;28947;28947;28939;28939;40
SBRF;1;20260804;205400;28936;28939;28936;28939;60
SBRF;1;20260804;205500;28939;28943;28939;28943;16
SBRF;1;20260804;205600;28943;28943;28939;28939;20
SBRF;1;20260804;205700;28943;28948;28941;28948;54
SBRF;1;20260804;205800;28945;28948;28940;28948;67
SBRF;1;20260804;205900;28948;28948;28945;28947;44
SBRF;1;20260804;210000;28948;28954;28945;28954;82
SBRF;1;20260804;210100;28954;28958;28947;28947;47
SBRF;1;20260804;210200;28947;28947;28946;28946;10
SBRF;1;20260804;210300;28951;28952;28951;28952;6
SBRF;1;20260804;210400;28952;28952;28952;28952;1
SBRF;1;20260804;210500;28952;28956;28952;28955;31
SBRF;1;20260804;210600;28955;28955;28952;28952;17
SBRF;1;20260804;210700;28954;28955;28953;28955;21
SBRF;1;20260804;210800;28956;28956;28955;28955;18
SBRF;1;20260804;210900;28956;28956;28956;28956;15
SBRF;1;20260804;211000;28956;28970;28956;28970;104
SBRF;1;20260804;211100;28970;28971;28970;28970;38
SBRF;1;20260804;211200;28961;28961;28960;28960;6
SBRF;1;20260804;211400;28962;28964;28962;28964;9
SBRF;1;20260804;211600;28972;28973;28971;28973;5
SBRF;1;20260804;211700;28973;28973;28972;28972;2
SBRF;1;20260804;211800;28973;28973;28972;28972;2
SBRF;1;20260804;211900;28973;28974;28973;28974;10
SBRF;1;20260804;212000;28973;28975;28971;28972;50
SBRF;1;20260804;212100;28972;28990;28972;28986;205
SBRF;1;20260804;212200;28987;28987;28986;28986;10
SBRF;1;20260804;212300;28986;28986;28985;28985;33
SBRF;1;20260804;212400;28986;28987;28986;28987;26
SBRF;1;20260804;212500;28987;28987;28985;28985;122
SBRF;1;20260804;212600;28983;28984;28976;28980;120
SBRF;1;20260804;212700;28980;28982;28980;28981;9
SBRF;1;20260804;212800;28982;28985;28982;28985;5
SBRF;1;20260804;212900;28985;28985;28976;28983;129
SBRF;1;20260804;213000;28984;28986;28983;28986;9
SBRF;1;20260804;213100;28988;28988;28985;28986;14
SBRF;1;20260804;213200;28982;28982;28979;28980;31
SBRF;1;20260804;213300;28980;28980;28980;28980;4
SBRF;1;20260804;213400;28979;28979;28979;28979;8
SBRF;1;20260804;213500;28980;28989;28980;28983;51
SBRF;1;20260804;213600;28989;28989;28987;28988;7
SBRF;1;20260804;213700;28989;28989;28988;28989;13
SBRF;1;20260804;213800;28985;28985;28982;28982;10
SBRF;1;20260804;213900;28989;28989;28984;28988;24
SBRF;1;20260804;214000;28983;28983;28983;28983;1
SBRF;1;20260804;214100;28984;28988;28984;28985;17
SBRF;1;20260804;214200;28985;28985;28980;28980;56
SBRF;1;20260804;214300;28980;28980;28980;28980;6
SBRF;1;20260804;214400;28981;28989;28980;28982;61
SBRF;1;20260804;214600;28983;28983;28983;28983;1
SBRF;1;20260804;214700;28984;28984;28983;28983;5
SBRF;1;20260804;214800;28983;28983;28983;28983;1
SBRF;1;20260804;214900;28984;28988;28984;28986;37
SBRF;1;20260804;215000;28984;28984;28982;28982;10
SBRF;1;20260804;215100;28983;28983;28983;28983;1
SBRF;1;20260804;215300;28984;28985;28984;28985;6
SBRF;1;20260804;215500;28985;28985;28982;28982;55
SBRF;1;20260804;215600;28986;28987;28986;28986;7
SBRF;1;20260804;215700;28987;28990;28987;28990;21
SBRF;1;20260804;215800;28990;28990;28990;28990;7
SBRF;1;20260804;215900;28990;28995;28990;28995;253
SBRF;1;20260804;220000;28997;28999;28997;28997;35
SBRF;1;20260804;220100;28996;28996;28996;28996;5
SBRF;1;20260804;220200;28997;29001;28997;29001;540
SBRF;1;20260804;220300;29001;29001;29000;29001;456
SBRF;1;20260804;220400;29000;29001;29000;29001;10
