<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SBRF;1;20260629;115400;27886;27886;27867;27874;461
SBRF;1;20260629;115500;27863;27863;27844;27855;858
SBRF;1;20260629;115600;27852;27873;27849;27857;677
SBRF;1;20260629;115700;27856;27872;27841;27872;621
SBRF;1;20260629;115800;27871;27920;27859;27920;731
SBRF;1;20260629;115900;27918;27934;27901;27931;679
SBRF;1;20260629;120000;27931;27989;27931;27980;2053
SBRF;1;20260629;120100;27981;28077;27980;28026;2554
SBRF;1;20260629;120200;28026;28076;28026;28049;705
SBRF;1;20260629;120300;28035;28050;28011;28050;1081
SBRF;1;20260629;120400;28042;28077;28042;28075;502
SBRF;1;20260629;120500;28077;28085;28032;28032;2029
SBRF;1;20260629;120600;28033;28055;28017;28040;531
SBRF;1;20260629;120700;28040;28048;28034;28045;486
SBRF;1;20260629;120800;28045;28067;28039;28053;680
SBRF;1;20260629;120900;28056;28060;28051;28059;492
SBRF;1;20260629;121000;28059;28062;27974;27975;1529
SBRF;1;20260629;121100;27980;28020;27975;28011;287
SBRF;1;20260629;121200;28011;28058;28011;28054;447
SBRF;1;20260629;121300;28052;28074;28026;28074;1409
SBRF;1;20260629;121400;28074;28090;28072;28090;850
SBRF;1;20260629;121500;28090;28138;28090;28121;1545
SBRF;1;20260629;121600;28120;28129;28105;28108;447
SBRF;1;20260629;121700;28110;28110;28057;28059;1103
SBRF;1;20260629;121800;28058;28097;28057;28092;406
SBRF;1;20260629;121900;28083;28097;28059;28066;199
SBRF;1;20260629;122000;28066;28068;28038;28054;1129
SBRF;1;20260629;122100;28054;28070;28048;28065;278
SBRF;1;20260629;122200;28065;28088;28064;28080;229
SBRF;1;20260629;122300;28080;28083;28065;28073;243
SBRF;1;20260629;122400;28069;28070;28044;28047;320
SBRF;1;20260629;122500;28045;28071;28036;28071;548
SBRF;1;20260629;122600;28071;28078;28055;28068;207
SBRF;1;20260629;122700;28067;28086;28048;28081;344
SBRF;1;20260629;122800;28083;28086;28071;28075;65
SBRF;1;20260629;122900;28075;28082;28068;28081;86
SBRF;1;20260629;123000;28081;28083;28054;28064;529
SBRF;1;20260629;123100;28066;28066;28026;28035;783
SBRF;1;20260629;123200;28035;28049;28027;28028;300
SBRF;1;20260629;123300;28028;28041;28022;28029;245
SBRF;1;20260629;123400;28029;28029;28002;28014;477
SBRF;1;20260629;123500;28014;28014;27960;27972;1688
SBRF;1;20260629;123600;27971;27997;27951;27978;1155
SBRF;1;20260629;123700;27975;27991;27958;27970;705
SBRF;1;20260629;123800;27966;27970;27961;27966;132
SBRF;1;20260629;123900;27964;27968;27943;27943;504
SBRF;1;20260629;124000;27944;27968;27932;27939;906
SBRF;1;20260629;124100;27940;27940;27911;27924;1625
SBRF;1;20260629;124200;27920;27930;27920;27920;300
SBRF;1;20260629;124300;27921;27933;27920;27933;150
SBRF;1;20260629;124400;27926;27937;27925;27937;120
SBRF;1;20260629;124500;27931;27937;27884;27897;933
SBRF;1;20260629;124600;27900;27900;27884;27884;189
SBRF;1;20260629;124700;27885;27890;27882;27887;252
SBRF;1;20260629;124800;27887;27888;27881;27885;139
SBRF;1;20260629;124900;27888;27897;27881;27887;284
SBRF;1;20260629;125000;27892;27892;27890;27892;128
SBRF;1;20260629;125100;27890;27892;27856;27856;1184
SBRF;1;20260629;125200;27855;27863;27854;27856;413
SBRF;1;20260629;125300;27862;27871;27855;27858;131
SBRF;1;20260629;125400;27868;27871;27850;27851;159
SBRF;1;20260629;125500;27851;27870;27851;27869;146
SBRF;1;20260629;125600;27870;27892;27870;27888;203
SBRF;1;20260629;125700;27889;27911;27889;27904;167
SBRF;1;20260629;125800;27910;27910;27909;27909;24
SBRF;1;20260629;125900;27910;27935;27910;27911;130
SBRF;1;20260629;130000;27911;27958;27911;27917;424
SBRF;1;20260629;130100;27930;27931;27904;27904;119
SBRF;1;20260629;130200;27901;27903;27889;27890;128
SBRF;1;20260629;130300;27898;27902;27885;27885;172
SBRF;1;20260629;130400;27882;27890;27820;27820;517
SBRF;1;20260629;130500;27820;27856;27817;27852;201
SBRF;1;20260629;130600;27851;27852;27843;27852;87
SBRF;1;20260629;130700;27851;27855;27844;27854;49
SBRF;1;20260629;130800;27850;27854;27829;27847;174
SBRF;1;20260629;130900;27854;27867;27853;27867;67
SBRF;1;20260629;131000;27868;27895;27868;27888;180
SBRF;1;20260629;131100;27873;27873;27850;27850;172
SBRF;1;20260629;131200;27862;27866;27837;27844;140
SBRF;1;20260629;131300;27831;27839;27831;27837;39
SBRF;1;20260629;131400;27838;27884;27838;27884;157
SBRF;1;20260629;131500;27884;27894;27855;27873;122
SBRF;1;20260629;131600;27859;27859;27831;27834;565
SBRF;1;20260629;131700;27833;27855;27832;27839;178
SBRF;1;20260629;131800;27847;27855;27847;27855;36
SBRF;1;20260629;131900;27854;27867;27854;27867;110
SBRF;1;20260629;132000;27862;27935;27862;27930;525
SBRF;1;20260629;132100;27936;27936;27894;27898;67
SBRF;1;20260629;132200;27908;27936;27908;27927;179
SBRF;1;20260629;132300;27926;27926;27910;27910;22
SBRF;1;20260629;132400;27904;27928;27904;27911;140
SBRF;1;20260629;132500;27922;27935;27922;27935;67
SBRF;1;20260629;132600;27936;27955;27936;27953;232
SBRF;1;20260629;132700;27949;27984;27949;27975;115
SBRF;1;20260629;132800;27975;27977;27959;27965;166
SBRF;1;20260629;132900;27961;27983;27950;27950;350
SBRF;1;20260629;133000;27957;28008;27956;27993;322
SBRF;1;20260629;133100;27995;27995;27960;27960;61
SBRF;1;20260629;133200;27968;28042;27960;28021;396
SBRF;1;20260629;133300;28026;28044;28023;28035;199
SBRF;1;20260629;133400;28035;28057;28031;28036;203
SBRF;1;20260629;133500;28036;28053;28036;28043;75
SBRF;1;20260629;133600;28039;28048;28036;28048;96
SBRF;1;20260629;133700;28050;28064;28047;28051;343
SBRF;1;20260629;133800;28048;28048;27984;27988;228
SBRF;1;20260629;133900;27988;27991;27967;27967;62
SBRF;1;20260629;134000;27966;27966;27961;27964;42
SBRF;1;20260629;134100;27964;27964;27962;27963;40
SBRF;1;20260629;134200;27964;27964;27959;27959;92
SBRF;1;20260629;134300;27960;27960;27949;27950;54
SBRF;1;20260629;134400;27951;27951;27911;27915;253
SBRF;1;20260629;134500;27914;27931;27914;27931;306
SBRF;1;20260629;134600;27930;27933;27921;27922;286
SBRF;1;20260629;134700;27928;27933;27901;27901;192
SBRF;1;20260629;134800;27902;27909;27877;27878;388
SBRF;1;20260629;134900;27879;27908;27878;27878;300
SBRF;1;20260629;135000;27878;27880;27871;27873;359
SBRF;1;20260629;135100;27871;27871;27869;27870;31
SBRF;1;20260629;135200;27869;27871;27839;27840;145
SBRF;1;20260629;135300;27837;27845;27825;27825;301
SBRF;1;20260629;135400;27823;27823;27802;27803;346
SBRF;1;20260629;135500;27803;27818;27787;27817;718
SBRF;1;20260629;135600;27816;27816;27791;27792;565
SBRF;1;20260629;135700;27797;27804;27789;27789;173
SBRF;1;20260629;135800;27789;27796;27778;27796;332
SBRF;1;20260629;135900;27796;27798;27740;27740;613
SBRF;1;20260629;140000;27740;27788;27730;27738;947
SBRF;1;20260629;140100;27740;27740;27700;27700;732
SBRF;1;20260629;140200;27700;27702;27681;27684;538
SBRF;1;20260629;140300;27684;27687;27672;27685;365
SBRF;1;20260629;140400;27686;27742;27685;27692;695
SBRF;1;20260629;140500;27694;27694;27645;27649;1084
SBRF;1;20260629;140600;27659;27733;27659;27703;793
SBRF;1;20260629;140700;27706;27717;27692;27695;224
SBRF;1;20260629;140800;27694;27694;27690;27691;145
SBRF;1;20260629;140900;27693;27724;27690;27705;1250
SBRF;1;20260629;141000;27708;27738;27708;27738;962
SBRF;1;20260629;141100;27738;27771;27738;27752;552
SBRF;1;20260629;141200;27752;27766;27748;27748;43
SBRF;1;20260629;141300;27750;27755;27729;27729;153
SBRF;1;20260629;141400;27729;27729;27714;27716;75
SBRF;1;20260629;141500;27714;27730;27711;27730;120
SBRF;1;20260629;141600;27731;27738;27723;27727;32
SBRF;1;20260629;141700;27728;27751;27701;27751;188
SBRF;1;20260629;141800;27746;27781;27744;27780;351
SBRF;1;20260629;141900;27780;27781;27758;27780;287
SBRF;1;20260629;142000;27780;27809;27780;27803;589
SBRF;1;20260629;142100;27808;27808;27789;27794;110
SBRF;1;20260629;142200;27795;27800;27792;27795;62
SBRF;1;20260629;142300;27793;27795;27793;27794;19
SBRF;1;20260629;142400;27794;27795;27792;27792;20
SBRF;1;20260629;142500;27790;27790;27780;27782;626
SBRF;1;20260629;142600;27781;27781;27780;27781;290
SBRF;1;20260629;142700;27780;27794;27780;27788;123
SBRF;1;20260629;142800;27785;27788;27780;27788;119
SBRF;1;20260629;142900;27788;27795;27788;27795;249
SBRF;1;20260629;143000;27795;27849;27795;27849;807
SBRF;1;20260629;143100;27845;27855;27839;27852;392
SBRF;1;20260629;143200;27852;27860;27826;27826;280
SBRF;1;20260629;143300;27825;27857;27825;27845;100
SBRF;1;20260629;143400;27849;27870;27849;27870;126
SBRF;1;20260629;143500;27873;27880;27859;27860;143
SBRF;1;20260629;143600;27856;27856;27813;27828;219
SBRF;1;20260629;143700;27830;27850;27830;27833;42
SBRF;1;20260629;143800;27831;27831;27816;27816;49
SBRF;1;20260629;143900;27822;27822;27785;27800;724
SBRF;1;20260629;144000;27809;27830;27808;27830;130
SBRF;1;20260629;144100;27830;27830;27809;27809;64
SBRF;1;20260629;144200;27808;27809;27802;27807;83
SBRF;1;20260629;144300;27820;27824;27800;27824;45
SBRF;1;20260629;144400;27826;27829;27826;27829;19
SBRF;1;20260629;144500;27829;27840;27799;27807;185
SBRF;1;20260629;144600;27801;27810;27792;27792;51
SBRF;1;20260629;144700;27792;27800;27791;27791;85
SBRF;1;20260629;144800;27800;27803;27795;27801;32
SBRF;1;20260629;144900;27800;27800;27797;27799;18
SBRF;1;20260629;145000;27793;27800;27785;27796;30
SBRF;1;20260629;145100;27792;27800;27791;27798;221
SBRF;1;20260629;145200;27798;27800;27794;27794;15
SBRF;1;20260629;145300;27790;27811;27790;27800;69
SBRF;1;20260629;145400;27798;27824;27797;27824;43
SBRF;1;20260629;145500;27824;27835;27821;27833;53
SBRF;1;20260629;145600;27833;27833;27805;27807;42
SBRF;1;20260629;145700;27817;27817;27817;27817;5
SBRF;1;20260629;145800;27829;27834;27808;27810;94
SBRF;1;20260629;145900;27835;27851;27835;27850;86
SBRF;1;20260629;150000;27850;27882;27846;27862;381
SBRF;1;20260629;150100;27861;27927;27861;27923;696
SBRF;1;20260629;150200;27924;27939;27919;27934;285
SBRF;1;20260629;150300;27936;27938;27889;27899;364
SBRF;1;20260629;150400;27898;27899;27882;27882;79
SBRF;1;20260629;150500;27883;27900;27883;27887;104
SBRF;1;20260629;150600;27893;27901;27893;27901;322
SBRF;1;20260629;150700;27901;27907;27882;27896;147
SBRF;1;20260629;150800;27897;27907;27897;27900;116
SBRF;1;20260629;150900;27905;27913;27905;27905;60
SBRF;1;20260629;151000;27912;27922;27912;27912;151
SBRF;1;20260629;151100;27910;27946;27910;27915;176
SBRF;1;20260629;151200;27916;27916;27897;27899;135
SBRF;1;20260629;151300;27905;27919;27905;27907;57
SBRF;1;20260629;151400;27909;27924;27906;27911;92
SBRF;1;20260629;151500;27914;27926;27886;27886;537
SBRF;1;20260629;151600;27896;27925;27882;27917;735
SBRF;1;20260629;151700;27914;27922;27900;27900;31
SBRF;1;20260629;151800;27893;27896;27893;27893;21
SBRF;1;20260629;151900;27893;27901;27893;27893;17
SBRF;1;20260629;152000;27896;27896;27893;27893;11
SBRF;1;20260629;152100;27893;27893;27888;27888;12
SBRF;1;20260629;152200;27892;27892;27889;27889;3
SBRF;1;20260629;152300;27888;27892;27888;27892;73
SBRF;1;20260629;152400;27888;27893;27888;27889;194
SBRF;1;20260629;152500;27889;27892;27888;27892;62
SBRF;1;20260629;152600;27893;27893;27893;27893;129
SBRF;1;20260629;152700;27893;27912;27893;27897;203
SBRF;1;20260629;152800;27897;27948;27897;27944;386
SBRF;1;20260629;152900;27938;27938;27914;27914;11
SBRF;1;20260629;153000;27913;27920;27908;27918;30
SBRF;1;20260629;153100;27911;27938;27911;27935;72
SBRF;1;20260629;153200;27936;27939;27936;27939;18
SBRF;1;20260629;153300;27938;27938;27913;27925;253
SBRF;1;20260629;153400;27925;27926;27898;27902;239
SBRF;1;20260629;153500;27929;27934;27921;27921;42
SBRF;1;20260629;153600;27921;27946;27920;27946;285
SBRF;1;20260629;153700;27946;27948;27943;27943;110
SBRF;1;20260629;153800;27941;27946;27941;27946;2
SBRF;1;20260629;153900;27948;27948;27933;27947;73
SBRF;1;20260629;154000;27941;27946;27926;27946;230
SBRF;1;20260629;154100;27944;28017;27944;28002;567
SBRF;1;20260629;154200;28000;28036;27997;28028;396
SBRF;1;20260629;154300;28028;28028;27998;28007;222
SBRF;1;20260629;154400;28000;28030;27988;28030;146
SBRF;1;20260629;154500;28030;28044;28017;28030;358
SBRF;1;20260629;154600;28031;28040;28027;28040;126
SBRF;1;20260629;154700;28040;28044;28016;28019;208
SBRF;1;20260629;154800;28016;28016;27979;27987;345
SBRF;1;20260629;154900;27983;28032;27983;28032;154
SBRF;1;20260629;155000;28022;28029;28015;28021;163
SBRF;1;20260629;155100;28023;28023;28020;28020;5
SBRF;1;20260629;155200;28019;28030;28015;28030;101
SBRF;1;20260629;155300;28030;28033;28027;28033;173
SBRF;1;20260629;155400;28034;28034;28026;28026;32
SBRF;1;20260629;155500;28015;28016;28008;28008;39
SBRF;1;20260629;155600;28009;28016;28009;28016;73
SBRF;1;20260629;155700;28015;28070;28015;28069;269
SBRF;1;20260629;155800;28066;28070;28066;28066;140
SBRF;1;20260629;155900;28065;28073;28034;28034;235
SBRF;1;20260629;160000;28040;28065;28040;28055;243
SBRF;1;20260629;160100;28055;28062;28055;28062;34
SBRF;1;20260629;160200;28065;28067;28065;28067;198
SBRF;1;20260629;160300;28067;28067;28064;28064;167
SBRF;1;20260629;160400;28064;28065;28039;28050;159
SBRF;1;20260629;160500;28050;28065;28026;28027;333
SBRF;1;20260629;160600;28035;28039;28014;28015;129
SBRF;1;20260629;160700;28015;28050;28014;28050;234
SBRF;1;20260629;160800;28036;28052;28029;28031;131
SBRF;1;20260629;160900;28040;28044;27985;27994;324
SBRF;1;20260629;161000;27996;27996;27965;27983;514
SBRF;1;20260629;161100;27982;28017;27955;28017;283
SBRF;1;20260629;161200;28018;28027;28018;28027;77
SBRF;1;20260629;161300;28027;28027;27986;27986;101
SBRF;1;20260629;161400;27991;27991;27967;27967;20
SBRF;1;20260629;161500;27967;27995;27967;27988;42
SBRF;1;20260629;161600;27988;28003;27987;27987;107
SBRF;1;20260629;161700;28006;28009;28006;28009;9
SBRF;1;20260629;161800;28021;28027;28004;28004;159
SBRF;1;20260629;161900;28023;28038;28023;28024;124
SBRF;1;20260629;162000;28018;28030;28012;28030;20
SBRF;1;20260629;162100;28021;28021;28000;28000;34
SBRF;1;20260629;162200;27997;27998;27961;27964;386
SBRF;1;20260629;162300;27960;27993;27955;27993;239
SBRF;1;20260629;162400;27997;27998;27986;27987;55
SBRF;1;20260629;162500;27997;27997;27983;27986;136
SBRF;1;20260629;162600;27984;27999;27984;27999;17
SBRF;1;20260629;162700;28000;28014;28000;28014;25
SBRF;1;20260629;162800;28014;28014;28009;28014;50
SBRF;1;20260629;162900;28001;28022;28001;28021;96
SBRF;1;20260629;163000;28023;28052;28023;28044;418
SBRF;1;20260629;163100;28053;28056;28040;28040;143
SBRF;1;20260629;163200;28043;28057;28037;28037;57
SBRF;1;20260629;163300;28036;28036;27974;27974;424
SBRF;1;20260629;163400;27975;28013;27970;28012;137
SBRF;1;20260629;163500;28000;28016;27983;27983;134
SBRF;1;20260629;163600;27979;28005;27952;27955;284
SBRF;1;20260629;163700;27951;27975;27930;27973;431
SBRF;1;20260629;163800;27973;27973;27933;27945;94
SBRF;1;20260629;163900;27943;27943;27914;27918;97
SBRF;1;20260629;164000;27924;27945;27923;27945;53
SBRF;1;20260629;164100;27958;27959;27939;27948;125
SBRF;1;20260629;164200;27945;27960;27945;27960;75
SBRF;1;20260629;164300;27957;27966;27956;27966;11
SBRF;1;20260629;164400;27966;27988;27962;27988;100
SBRF;1;20260629;164500;27988;28013;27988;28007;67
SBRF;1;20260629;164600;28008;28023;28004;28023;207
SBRF;1;20260629;164700;28024;28030;28023;28023;155
SBRF;1;20260629;164800;28023;28025;28014;28014;21
SBRF;1;20260629;164900;28013;28024;28010;28010;88
SBRF;1;20260629;165000;28021;28033;28020;28033;148
SBRF;1;20260629;165100;28033;28042;28028;28037;76
SBRF;1;20260629;165200;28036;28037;28010;28010;108
SBRF;1;20260629;165300;28008;28020;27993;28010;87
SBRF;1;20260629;165400;28011;28045;28009;28024;243
SBRF;1;20260629;165500;28025;28039;28023;28026;65
SBRF;1;20260629;165600;28035;28035;28027;28028;24
SBRF;1;20260629;165700;28032;28047;28032;28041;213
SBRF;1;20260629;165800;28030;28040;28030;28040;15
SBRF;1;20260629;165900;28045;28050;28042;28049;64
SBRF;1;20260629;170000;28049;28061;28044;28061;74
SBRF;1;20260629;170100;28057;28062;28029;28029;93
SBRF;1;20260629;170200;28023;28027;28023;28027;28
SBRF;1;20260629;170300;28021;28036;28020;28020;57
SBRF;1;20260629;170400;28020;28020;27991;27991;143
SBRF;1;20260629;170500;27992;28000;27992;27999;79
SBRF;1;20260629;170600;28000;28005;27994;28000;178
SBRF;1;20260629;170700;27997;28005;27986;27986;143
SBRF;1;20260629;170800;27986;28000;27986;27990;74
SBRF;1;20260629;170900;27989;27993;27985;27990;108
SBRF;1;20260629;171000;27990;28006;27977;27987;201
SBRF;1;20260629;171100;27994;28020;27994;28020;49
SBRF;1;20260629;171200;28020;28020;28015;28019;96
SBRF;1;20260629;171300;28020;28020;28003;28003;71
SBRF;1;20260629;171400;28004;28004;27988;27992;88
SBRF;1;20260629;171500;27991;28010;27991;28009;20
SBRF;1;20260629;171600;28010;28020;28010;28020;158
SBRF;1;20260629;171700;28020;28049;28020;28038;210
SBRF;1;20260629;171800;28037;28059;28037;28059;255
SBRF;1;20260629;171900;28056;28057;28039;28044;230
SBRF;1;20260629;172000;28049;28059;28040;28040;70
SBRF;1;20260629;172100;28045;28060;28037;28060;193
SBRF;1;20260629;172200;28061;28096;28061;28095;440
SBRF;1;20260629;172300;28096;28186;28096;28167;2976
SBRF;1;20260629;172400;28173;28185;28132;28173;463
SBRF;1;20260629;172500;28173;28196;28171;28190;767
SBRF;1;20260629;172600;28190;28191;28136;28184;833
SBRF;1;20260629;172700;28179;28243;28177;28235;1249
SBRF;1;20260629;172800;28236;28240;28196;28196;373
SBRF;1;20260629;172900;28196;28230;28196;28212;297
SBRF;1;20260629;173000;28217;28240;28217;28238;519
SBRF;1;20260629;173100;28232;28263;28232;28250;725
SBRF;1;20260629;173200;28245;28271;28244;28263;489
SBRF;1;20260629;173300;28260;28288;28252;28271;1680
SBRF;1;20260629;173400;28271;28288;28271;28287;285
SBRF;1;20260629;173500;28285;28286;28242;28242;543
SBRF;1;20260629;173600;28242;28283;28242;28283;499
SBRF;1;20260629;173700;28288;28290;28287;28287;270
SBRF;1;20260629;173800;28286;28300;28286;28299;1198
SBRF;1;20260629;173900;28299;28303;28267;28279;846
SBRF;1;20260629;174000;28272;28300;28272;28300;138
SBRF;1;20260629;174100;28299;28320;28296;28320;139
SBRF;1;20260629;174200;28321;28340;28321;28337;1317
SBRF;1;20260629;174300;28340;28345;28334;28337;202
SBRF;1;20260629;174400;28337;28338;28333;28336;669
SBRF;1;20260629;174500;28336;28349;28336;28345;377
SBRF;1;20260629;174600;28345;28347;28333;28341;207
SBRF;1;20260629;174700;28341;28349;28334;28334;223
SBRF;1;20260629;174800;28334;28349;28334;28345;284
SBRF;1;20260629;174900;28344;28347;28313;28321;160
SBRF;1;20260629;175000;28321;28390;28321;28360;2816
SBRF;1;20260629;175100;28361;28361;28291;28293;820
SBRF;1;20260629;175200;28292;28331;28281;28297;514
SBRF;1;20260629;175300;28303;28303;28235;28235;747
SBRF;1;20260629;175400;28234;28266;28218;28261;886
SBRF;1;20260629;175500;28263;28263;28240;28250;123
SBRF;1;20260629;175600;28250;28266;28234;28247;126
SBRF;1;20260629;175700;28252;28252;28237;28237;120
SBRF;1;20260629;175800;28238;28245;28230;28231;184
SBRF;1;20260629;175900;28230;28230;28201;28210;410
SBRF;1;20260629;180000;28223;28278;28219;28269;427
SBRF;1;20260629;180100;28268;28280;28257;28280;132
SBRF;1;20260629;180200;28286;28287;28271;28277;182
SBRF;1;20260629;180300;28269;28295;28269;28295;116
SBRF;1;20260629;180400;28294;28312;28294;28311;259
SBRF;1;20260629;180500;28311;28317;28304;28309;410
SBRF;1;20260629;180600;28309;28324;28286;28292;397
SBRF;1;20260629;180700;28300;28300;28282;28283;84
SBRF;1;20260629;180800;28296;28309;28296;28309;141
SBRF;1;20260629;180900;28309;28309;28305;28309;312
SBRF;1;20260629;181000;28313;28316;28277;28282;221
SBRF;1;20260629;181100;28279;28279;28264;28277;154
SBRF;1;20260629;181200;28271;28272;28248;28251;48
SBRF;1;20260629;181300;28251;28278;28234;28267;492
SBRF;1;20260629;181400;28273;28276;28251;28251;62
SBRF;1;20260629;181500;28258;28287;28258;28277;127
SBRF;1;20260629;181600;28280;28297;28280;28290;97
SBRF;1;20260629;181700;28294;28298;28293;28294;24
SBRF;1;20260629;181800;28294;28296;28292;28296;86
SBRF;1;20260629;181900;28298;28300;28296;28296;25
SBRF;1;20260629;182000;28292;28293;28274;28278;158
SBRF;1;20260629;182100;28277;28277;28269;28269;26
SBRF;1;20260629;182200;28275;28276;28275;28275;163
SBRF;1;20260629;182300;28274;28274;28267;28267;38
SBRF;1;20260629;182400;28264;28264;28207;28207;605
SBRF;1;20260629;182500;28205;28230;28177;28210;509
SBRF;1;20260629;182600;28215;28229;28168;28168;288
SBRF;1;20260629;182700;28168;28182;28162;28170;217
SBRF;1;20260629;182800;28170;28185;28169;28180;83
SBRF;1;20260629;182900;28185;28194;28170;28177;157
SBRF;1;20260629;183000;28176;28228;28176;28218;230
SBRF;1;20260629;183100;28226;28246;28226;28227;80
